SampleID	deblurred_seqs	pd_5k	shannon_5k	sample_type	preservative	sex	healthy	captive_wild	LIFE_STAGE	dataset	collector	country	Common_name	Species_name	date_collected	individual_ID	animal_ID	group_individual_ID	group_ID	Corrected_Species_name	flight_status	flight_type	query_name	ET.BodyMass.Value	ET.Diet.5Cat	ET.Diet.Fruit	ET.Diet.Inv	ET.Diet.Nect	ET.Diet.PlantO	ET.Diet.Scav	ET.Diet.Seed	ET.Diet.Vect	ET.Diet.Vend	ET.Diet.Vfish	ET.Diet.Vunk	Taxonomy_Class	Taxonomy_Family	Taxonomy_Genus	Taxonomy_Kingdom	Taxonomy_Order	Taxonomy_Phylum	Taxonomy_Species	Taxonomy_Subspecies	TimeTree_name	eltontraits_name	TimeTree_returned	LAV.ln_mass.estimate	LAV.ln_silen.estimate	LAV.ln_lilen.estimate	LAV.ln_stomas.estimate	LAV.ln_caelen.estimate	LAV.ln_sivol.estimate	LAV.ln_nsa.estimate	LAV.ln_mass.imputed	LAV.ln_silen.imputed	LAV.ln_lilen.imputed	LAV.ln_stomas.imputed	LAV.ln_caelen.imputed	LAV.ln_sivol.imputed	LAV.ln_nsa.imputed	pd_10k	shannon_10k
1773.Turdus.oliv2.lgi	14397	28.20588474	4.834604293	fecal	none	unknown	unknown	wild	unknown	Garcia_bird_gutmicrobiome	Maria Garcia-Amado	Venezuela	Black-hooded thrush	Turdus olivater	39033	mg.To2	To2			Turdus olivater	flighted	strong	Turdus olivater	86.63	Omnivore	50	40	0	0	0	10	0	0	0	0	Aves	Turdidae	Turdus	Metazoa	Passeriformes	Chordata	Turdus olivater		Turdus olivater		Turdus_olivater	4.464774885166	3.33672201069118	0.916819407924081	0.248667945455245	-0.22872976009106	1.52054221176097	3.6637564901971	True	True	True	True	True	True	True	30.26717576	4.805699068
1773.Zono.capensis1.lgi	17770	27.90803244	6.583205022	fecal	none	unknown	unknown	wild	unknown	Garcia_bird_gutmicrobiome	Maria Garcia-Amado	Venezuela	Rufous-collared sparrow	Zonotrichia capensis	39542	mg.Zc1	Zc1			Zonotrichia capensis	flighted	strong	Zonotrichia capensis	20.31	PlantSeed	0	30	0	20	0	50	0	0	0	0	Aves	Passerellidae	Zonotrichia	Metazoa	Passeriformes	Chordata	Zonotrichia capensis		Zonotrichia capensis		Zonotrichia_capensis	3.20737451895474	2.99887096332119	0.897187989648479	0.234161093024698	-0.467121890957263	-0.0319432730938371	2.65721699007244	True	True	True	True	True	True	True	29.93153826	6.581739045
1773.Zono.capensis2.lgi	12518	21.28158293	6.085909945	fecal	none	unknown	unknown	wild	unknown	Garcia_bird_gutmicrobiome	Maria Garcia-Amado	Venezuela	Rufous-collared sparrow	Zonotrichia capensis	39542	mg.Zc2	Zc2			Zonotrichia capensis	flighted	strong	Zonotrichia capensis	20.31	PlantSeed	0	30	0	20	0	50	0	0	0	0	Aves	Passerellidae	Zonotrichia	Metazoa	Passeriformes	Chordata	Zonotrichia capensis		Zonotrichia capensis		Zonotrichia_capensis	3.20737451895474	2.99887096332119	0.897187989648479	0.234161093024698	-0.467121890957263	-0.0319432730938371	2.65721699007244	True	True	True	True	True	True	True	23.35181128	6.121963628
1747.992316.fecal	39714	32.22145587	5.840059142	fecal	none	unknown	unknown	captive	unknown	komodo	Los Angeles Zoo	USA	Grays Monitor	Varanus olivaceus	10/23/12	lazoo.992316	992316			Varanus olivaceus	flightless	flightless	Varanus olivaceus	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Varanidae	Varanus	Metazoa	Squamata	Chordata	Varanus olivaceus		Varanus olivaceus		Varanus_olivaceus	NA	NA	NA	NA	NA	NA	NA								38.85428626	5.904653346
1747.992317.fecal	28919	19.59363497	5.573454814	fecal	none	unknown	unknown	captive	unknown	komodo	Los Angeles Zoo	USA	Grays Monitor	Varanus olivaceus	10/23/12	lazoo.992317	992317			Varanus olivaceus	flightless	flightless	Varanus olivaceus	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Varanidae	Varanus	Metazoa	Squamata	Chordata	Varanus olivaceus		Varanus olivaceus		Varanus_olivaceus	NA	NA	NA	NA	NA	NA	NA								21.01575348	5.568696933
1747.992318.fecal	37420	24.08316003	4.456891861	fecal	none	unknown	unknown	captive	unknown	komodo	Los Angeles Zoo	USA	Grays Monitor	Varanus olivaceus	10/23/12	lazoo.992318	992318			Varanus olivaceus	flightless	flightless	Varanus olivaceus	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Varanidae	Varanus	Metazoa	Squamata	Chordata	Varanus olivaceus		Varanus olivaceus		Varanus_olivaceus	NA	NA	NA	NA	NA	NA	NA								30.28654788	4.453534226
1747.992319.fecal	37350	34.17091228	5.353973686	fecal	none	unknown	unknown	captive	unknown	komodo	Los Angeles Zoo	USA	Grays Monitor	Varanus olivaceus	10/23/12	lazoo.992319	992319			Varanus olivaceus	flightless	flightless	Varanus olivaceus	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Varanidae	Varanus	Metazoa	Squamata	Chordata	Varanus olivaceus		Varanus olivaceus		Varanus_olivaceus	NA	NA	NA	NA	NA	NA	NA								40.28473664	5.467502968
1747.v.indicus.58.fecal	33732	19.83073589	4.512367069	fecal	none	unknown	unknown	captive	adult	komodo	Greeley	USA	Varanus Indicus	Varanus indicus	1/16/13	greeley.cage58	cage 58			Varanus indicus	flightless	flightless	Varanus indicus	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Varanidae	Varanus	Metazoa	Squamata	Chordata	Varanus indicus		Varanus indicus		Varanus_indicus	NA	NA	NA	NA	NA	NA	NA								22.32184781	4.574851948
1747.v.rudicollis.44.fecal	42196	17.54372175	4.521312596	fecal	none	unknown	unknown	captive	adult	komodo	Greeley	USA	Varanus Rudicollis	Varanus rudicollis	1/16/13	greeley.cage44	cage 44			Varanus rudicollis	flightless	flightless	Varanus rudicollis	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Varanidae	Varanus	Metazoa	Squamata	Chordata	Varanus rudicollis		Varanus rudicollis		Varanus_rudicollis	NA	NA	NA	NA	NA	NA	NA								20.39533091	4.54524412
11166.emu.ACAD.3	171020	5.474959196	1.20109879	fecal	none	unknown	unknown	captive	unknown	Metcalf ancient	Adelaide Zoo	Australia	emu	Dromaius novaehollandiae		acad.emu				Dromaius novaehollandiae	flightless	flightless	Dromaius novaehollandiae	34093.25	Omnivore	30	20	0	20	0	30	0	0	0	0	Aves	Dromaiidae	Dromaius	Metazoa	Casuariiformes	Chordata	Dromaius novaehollandiae		Dromaius novaehollandiae		Dromaius_novaehollandiae	10.51	5.7	3.37	5.3922813093476	3.18	5.12436041906455	6.94391262140598	False	False	False	True	False	True	True	6.674891503	1.211666307
10376.Wildass1	134113	76.09021734	7.621935263	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Ass	Equus asinus		slzoo.Wildass1				Equus asinus	flightless	flightless	Equus asinus	244999.25		0	0	0	100	0	0	0	0	0	0	Mammalia	Equidae	Equus	Metazoa	Perissodactyla	Chordata	Equus asinus		Equus asinus		Equus_asinus	12.15	6.50091614332997	1.83994511162263	6.39337866441077	4.42620323602918	8.37625762414459	9.65324438094403	False	True	True	True	True	True	True	90.51215774	7.686027594
10376.BigHornSD	48231	59.58738413	7.488675048	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	San Diego Zoo	USA	Big horn sheep	Ovis canadensis		sandi.BigHornSD				Ovis canadensis	flightless	flightless	Ovis canadensis	74644.88		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Ovis	Metazoa	Cetartiodactyla	Chordata	Ovis canadensis		Ovis canadensis		Ovis_canadensis	10.5255884625936	6.95519816213774	2.97959967613308	6.54147154239965	3.5720029744147	7.99057546895866	8.84822916930631	True	True	True	True	True	True	True	74.85195668	7.610183614
10376.BigHornW3	76579	69.48927362	7.740832846	fecal	none	unknown	unknown	wild	unknown	Muegge mammals	Colorado	Namibia	Big horn sheep	Ovis canadensis		col.BigHornW3				Ovis canadensis	flightless	flightless	Ovis canadensis	74644.88		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Ovis	Metazoa	Cetartiodactyla	Chordata	Ovis canadensis		Ovis canadensis		Ovis_canadensis	10.5255884625936	6.95519816213774	2.97959967613308	6.54147154239965	3.5720029744147	7.99057546895866	8.84822916930631	True	True	True	True	True	True	True	82.71318828	7.8214576
10376.BlackRhino1	93548	54.11727583	7.251075685	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Black rhinoceros	Diceros bicornis		slzoo.BlackRhino1				Diceros bicornis	flightless	flightless	Diceros bicornis	1180510.9		0	0	0	100	0	0	0	0	0	0	Mammalia	Rhinocerotidae	Diceros	Metazoa	Perissodactyla	Chordata	Diceros bicornis		Diceros bicornis		Diceros_bicornis	13.99	7.85021456474143	3.11682402902974	8.19261594333551	5.09279149191953	9.56086000165488	10.6297238595498	False	True	True	True	True	True	True	63.34560213	7.308682686
10376.BlackRhino2	90190	59.48955339	7.960005285	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Black rhinoceros	Diceros bicornis		slzoo.BlackRhino2				Diceros bicornis	flightless	flightless	Diceros bicornis	1180510.9		0	0	0	100	0	0	0	0	0	0	Mammalia	Rhinocerotidae	Diceros	Metazoa	Perissodactyla	Chordata	Diceros bicornis		Diceros bicornis		Diceros_bicornis	13.99	7.85021456474143	3.11682402902974	8.19261594333551	5.09279149191953	9.56086000165488	10.6297238595498	False	True	True	True	True	True	True	67.96924362	7.98598821
10376.HyraxSTL	111804	39.68527101	6.20660141	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	SanDiegoZoo_USA	USA	Cape rock hyrax	Procavia capensis		sandi.HyraxSTL				Procavia capensis	flightless	flightless	Procavia capensis	3029.98		0	0	0	100	0	0	0	0	0	0	Mammalia	Procaviidae	Procavia	Metazoa	Hyracoidea	Chordata	Procavia capensis		Procavia capensis		Procavia_capensis	7.48292358081822	5.35636547498699	2.91142552920403	4.17093646346771	2.9130842010557	4.07885254531495	5.89684944479881	True	True	True	True	True	True	True	44.58519963	6.270251011
10376.Rabbit	63022	28.40532983	5.655747749	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	European rabbit	Oryctolagus cuniculus		slzoo.Rabbit				Oryctolagus cuniculus	flightless	flightless	Oryctolagus cuniculus	1832.22		0	0	0	100	0	0	0	0	0	0	Mammalia	Leporidae	Oryctolagus	Metazoa	Lagomorpha	Chordata	Oryctolagus cuniculus		Oryctolagus cuniculus		Oryctolagus_cuniculus	7.76	5.79	1.88999748911473	4.16779515388166	2.82083041581477	5.37	6.86	False	False	True	True	True	False	False	32.58990539	5.665298773
10376.Callimicos	82422	11.44749179	3.835850865	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Goeldis marmoset	Callimico goeldii		slzoo.goeldismarmoset				Callimico goeldii	flightless	flightless	Callimico goeldii	480		50	40	0	0	0	0	0	0	0	10	Mammalia	Cebidae	Callimico	Metazoa	Primates	Chordata	Callimico goeldii		Callimico goeldii		Callimico_goeldii	6.22545695097349	4.35589068870123	3.05000591200976	3.03318405049867	1.1939658891318	3.24732501740805	5.06687079432782	True	True	True	True	True	True	True	13.77436702	3.784632661
10376.ZebraSTL1	55975	80.13202745	8.087265069	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Grevys zebra	Equus grevyi		slzoo.ZebraSTL1				Equus grevyi	flightless	flightless	Equus grevyi	407999.85		0	0	0	100	0	0	0	0	0	0	Mammalia	Equidae	Equus	Metazoa	Perissodactyla	Chordata	Equus grevyi		Equus grevyi		Equus_grevyi	12.6982178818738	6.74217732846016	1.96906041441311	6.81579957811291	4.66731113613743	8.82678130332017	10.0318319433672	True	True	True	True	True	True	True	98.32275303	8.161807268
10376.Okapi1	92357	57.76366541	7.39392899	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Okapi	Okapia johnstoni		slzoo.Okapi1				Okapia johnstoni	flightless	flightless	Okapia johnstoni	230001.15		0	0	0	100	0	0	0	0	0	0	Mammalia	Giraffidae	Okapia	Metazoa	Cetartiodactyla	Chordata	Okapia johnstoni		Okapia johnstoni		Okapia_johnstoni	12.33	7.45135190273154	4.09060973000887	8.17013938775517	4.24305363448051	8.54448321986773	9.49606784333323	False	True	True	True	True	True	True	70.94075588	7.450448959
10376.Okapi2	75323	53.32123123	7.264987314	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Okapi	Okapia johnstoni		slzoo.Okapi2				Okapia johnstoni	flightless	flightless	Okapia johnstoni	230001.15		0	0	0	100	0	0	0	0	0	0	Mammalia	Giraffidae	Okapia	Metazoa	Cetartiodactyla	Chordata	Okapia johnstoni		Okapia johnstoni		Okapia_johnstoni	12.33	7.45135190273154	4.09060973000887	8.17013938775517	4.24305363448051	8.54448321986773	9.49606784333323	False	True	True	True	True	True	True	64.42707694	7.331213332
10376.Okapi3	85188	64.31353193	7.707552953	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Okapi	Okapia johnstoni		slzoo.Okapi3				Okapia johnstoni	flightless	flightless	Okapia johnstoni	230001.15		0	0	0	100	0	0	0	0	0	0	Mammalia	Giraffidae	Okapia	Metazoa	Cetartiodactyla	Chordata	Okapia johnstoni		Okapia johnstoni		Okapia_johnstoni	12.33	7.45135190273154	4.09060973000887	8.17013938775517	4.24305363448051	8.54448321986773	9.49606784333323	False	True	True	True	True	True	True	78.16907213	7.808617365
10376.Kroo1	175284	63.74892217	7.687505019	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Red kangaroo	Macropus rufus		slzoo.Kroo1				Macropus rufus	flightless	flightless	Macropus rufus	46250		0	0	0	100	0	0	0	0	0	0	Mammalia	Macropodidae	Macropus	Metazoa	Diprotodontia	Chordata	Macropus rufus		Macropus rufus		Macropus_rufus	10.5858501368355	6.75080554195512	3.75705502148221	4.93072241601277	3.87797990859571	3.46810221021703	6.76506434962823	True	True	True	True	True	True	True	74.05526911	7.763692784
10376.Kroo3	125929	51.88092851	6.66944487	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Red kangaroo	Macropus rufus		slzoo.Kroo3				Macropus rufus	flightless	flightless	Macropus rufus	46250		0	0	0	100	0	0	0	0	0	0	Mammalia	Macropodidae	Macropus	Metazoa	Diprotodontia	Chordata	Macropus rufus		Macropus rufus		Macropus_rufus	10.5858501368355	6.75080554195512	3.75705502148221	4.93072241601277	3.87797990859571	3.46810221021703	6.76506434962823	True	True	True	True	True	True	True	61.78559059	6.67688126
10376.Gazelle2	172006	56.76059554	7.155772457	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	spekes gazelle	Gazella spekei		slzoo.Gazelle2				Gazella spekei	flightless	flightless	Gazella spekei	20000		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Gazella	Metazoa	Cetartiodactyla	Chordata	Gazella spekei		Gazella spekei		Gazella_spekei	9.61969762251869	6.35728569493463	3.12086669525812	5.93197698717366	3.06230448357662	6.62677805524515	7.82398742937006	True	True	True	True	True	True	True	65.69560594	7.201039272
10376.Gazelle3	115433	57.43849667	7.208030273	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	Saint Louis Zoo	USA	Spekes gazelle	Gazella spekei		slzoo.Gazelle3				Gazella spekei	flightless	flightless	Gazella spekei	20000		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Gazella	Metazoa	Cetartiodactyla	Chordata	Gazella spekei		Gazella spekei		Gazella_spekei	9.61969762251869	6.35728569493463	3.12086669525812	5.93197698717366	3.06230448357662	6.62677805524515	7.82398742937006	True	True	True	True	True	True	True	69.3952134	7.27131785
10376.Orang1	78675	38.92166823	6.583602717	fecal	none	unknown	unknown	captive	unknown	Muegge mammals	SaintLouiszoo_USA	USA	Sumatran orangutan	Pongo abellii		slzoo.Orang1				Pongo abellii	flightless	flightless	Pongo abellii	39696.12		80	10	0	0	0	0	0	0	0	10	Mammalia	Hominidae	Pongo	Metazoa	Primates	Chordata	Pongo abelii		Pongo abelii		Pongo_abelii	9.39421182091071	5.56801824139359	3.17939994035786	4.50457049764358	3.29416905893972	6.38707617978321	7.37894951965816	True	True	True	True	True	True	True	45.05032465	6.618368611
11166.NATL.24753.agouti	119905	32.28153378	6.08974216	fecal	none	F	unknown	captive	unknown	National	National Zoo	USA	agouti	Dasyprocta leporina	10/22/15	natl.115185	115185			Dasyprocta leporina	flightless	flightless	Dasyprocta leporina	3020.02		40	10	0	50	0	0	0	0	0	0	Mammalia	Dasyproctidae	Dasyprocta	Metazoa	Rodentia	Chordata	Dasyprocta leporina		Dasyprocta leporina		Dasyprocta_leporina	7.99153165223889	5.35089720494973	2.47150268916469	4.03422635685288	3.74574063664385	5.00759644175464	6.70174340959004	True	True	True	True	True	True	True	37.84736756	6.15034501
11166.NATL.25047.alligator	80392	36.91665715	5.416399949	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	american alligator	Alligator mississippiensis	unknown	natl.301826	301826			Alligator mississippiensis	flightless	flightless	Alligator mississippiensis	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Crocodylomorpha	Alligatoridae	Alligator	Metazoa	Crocodylia	Chordata	Alligator mississippiensis		Alligator mississippiensis		Alligator_mississippiensis	NA	NA	NA	NA	NA	NA	NA								43.47476718	5.475463247
11166.NATL.24720.bear	40705	32.00712747	6.467774873	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	andean bear	Tremarctos ornatus	10/21/15	natl.cisco	Cisco			Tremarctos ornatus	flightless	flightless	Tremarctos ornatus	140000.63		80	0	0	20	0	0	0	0	0	0	Mammalia	Ursidae	Tremarctos	Metazoa	Carnivora	Chordata	Tremarctos ornatus		Tremarctos ornatus		Tremarctos_ornatus	11.7454156164567	6.90331764914387	2.58573092568069	5.086864114661	3.89829996209042	7.60666453437291	8.92388373134994	True	True	True	True	True	True	True	35.56561627	6.476147022
11166.NATL.24722.bear	21260	20.11888965	5.28739053	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	andean bear	Tremarctos ornatus	10/21/15	natl.billiejean	Billie Jean			Tremarctos ornatus	flightless	flightless	Tremarctos ornatus	140000.63		80	0	0	20	0	0	0	0	0	0	Mammalia	Ursidae	Tremarctos	Metazoa	Carnivora	Chordata	Tremarctos ornatus		Tremarctos ornatus		Tremarctos_ornatus	11.7454156164567	6.90331764914387	2.58573092568069	5.086864114661	3.89829996209042	7.60666453437291	8.92388373134994	True	True	True	True	True	True	True	22.39664412	5.296202703
11166.NATL.24688.ferret	98876	17.18682544	5.273281047	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	black footed ferret	Mustela nigripes	10/20/15	natl.114743	114743			Mustela nigripes	flightless	flightless	Mustela nigripes	850		0	0	0	0	0	0	0	100	0	0	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Chordata	Mustela nigripes		Mustela nigripes		Mustela_nigripes	7.18378466218152	5.29293141625497	1.3634470633884	2.23509197438623	-0.221507142267864	4.68470846560757	6.29503317501637	True	True	True	True	True	True	True	18.77604142	5.269402393
11166.NATL.24393.owl	49319	8.53107757	1.270432129	fecal	none	M	unknown	captive	unknown	National	National Zoo	USA	burrowing owl	Athene cunicularia	10/20/15	natl.215430.wisdom	215430.wisdom			Athene cunicularia	flighted	strong	Athene cunicularia	150.61	VertFishScav	0	20	0	0	0	0	10	70	0	0	Aves	Strigidae	Athene	Metazoa	Strigiformes	Chordata	Athene cunicularia		Athene cunicularia		Athene_cunicularia	4.77	3.43	1.16	1.4149949553753	2.22	2.33561093224041	4.08236576914451	False	False	False	True	False	True	True	10.85886499	1.30328439
11166.NATL.24628.owl	100847	14.62850687	4.494374309	fecal	none	F	unknown	captive	unknown	National	National Zoo	USA	burrowing owl	Athene cunicularia	10/22/15	natl.215826	215826			Athene cunicularia	flighted	strong	Athene cunicularia	150.61	VertFishScav	0	20	0	0	0	0	10	70	0	0	Aves	Strigidae	Athene	Metazoa	Strigiformes	Chordata	Athene cunicularia		Athene cunicularia		Athene_cunicularia	4.77	3.43	1.16	1.4149949553753	2.22	2.33561093224041	4.08236576914451	False	False	False	True	False	True	True	15.63389478	4.499555266
11166.NATL.24667.lizard	69309	43.23914303	5.708834282	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	caiman lizard	Dracaena guianensis	10/23/15	natl.307335	307335			Dracaena guianensis	flightless	flightless	Dracaena guianensis	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Teiidae	Dracaena	Metazoa	Squamata	Chordata	Dracaena guianensis		Dracaena guianensis		Dracaena_guianensis	NA	NA	NA	NA	NA	NA	NA								50.51732752	5.731999036
11166.NATL.24724.chameleon	85557	40.52674073	6.362462545	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	chameleon	Chamaeleo calyptratus	unknown	natl.307267	307267			Chamaeleo calyptratus	flightless	flightless	Chamaeleo calyptratus	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Chamaeleonidae	Chamaeleo	Metazoa	Squamata	Chordata	Chamaeleo calyptratus		Chamaeleo calyptratus		Chamaeleo_calyptratus	NA	NA	NA	NA	NA	NA	NA								49.02514802	6.352270878
11166.NATL.25031.a.lizard	86895	36.45630729	6.121758483	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	chameleon forest dragon	Gonocephalus chamaeleuntinus	10/20/15	natl.307520	307520			Gonocephalus chamaeleuntinus	flightless	flightless	Gonocephalus chamaeleuntinus	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Agamidae	Gonocephalus	Metazoa	Squamata	Chordata	Gonocephalus chamaeleontinus		Gonocephalus chamaeleontinus		Gonocephalus_chamaeleontinus	NA	NA	NA	NA	NA	NA	NA								42.18642103	6.157048229
11166.NATL.25034.b.lizard	82710	16.25230452	4.025297174	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	chinese crocodile lizard	Shinisaurus crocodilurus	10/20/15	natl.307541	307541			Shinisaurus crocodilurus	flightless	flightless	Shinisaurus crocodilurus	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Shinisauridae	Shinisaurus	Metazoa	Squamata	Chordata	Shinisaurus crocodilurus		Shinisaurus crocodilurus		Shinisaurus_crocodilurus	NA	NA	NA	NA	NA	NA	NA								20.49829027	4.036155902
11166.NATL.25036.a.lizard	64633	22.5548315	4.119710933	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	chinese crocodile lizard	Shinisaurus crocodilurus	10/20/15	natl.307542	307542			Shinisaurus crocodilurus	flightless	flightless	Shinisaurus crocodilurus	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lepidosauria	Shinisauridae	Shinisaurus	Metazoa	Squamata	Chordata	Shinisaurus crocodilurus		Shinisaurus crocodilurus		Shinisaurus_crocodilurus	NA	NA	NA	NA	NA	NA	NA								27.78129235	4.116953201
11166.NATL.24731.crocodile	81973	18.72632827	3.849971934	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	cuban crocodile	Crocodylus rhombifer	10/23/15	natl.301190	301190			Crocodylus rhombifer	flightless	flightless	Crocodylus rhombifer	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Crocodylomorpha	Crocodylidae	Crocodylus	Metazoa	Crocodylia	Chordata	Crocodylus rhombifer		Crocodylus rhombifer		Crocodylus_rhombifer	NA	NA	NA	NA	NA	NA	NA								21.28398539	3.765087119
11166.NATL.25065.crocodile	129566	67.80515167	7.18483684	fecal	none	unknown	unknown	captive	juvenile	National	National Zoo	USA	cuban crocodile	Crocodylus rhombifer	10/23/15	natl.307547	307547			Crocodylus rhombifer	flightless	flightless	Crocodylus rhombifer	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Crocodylomorpha	Crocodylidae	Crocodylus	Metazoa	Crocodylia	Chordata	Crocodylus rhombifer		Crocodylus rhombifer		Crocodylus_rhombifer	NA	NA	NA	NA	NA	NA	NA								81.82759855	7.266505727
11166.NATL.24091.curassow	128164	16.71637734	2.76585897	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	curassow	Crax alberti	10/21/15	natl.215738	215738			Crax alberti	flighted	strong	Crax alberti	2800	FruiNect	90	0	0	10	0	0	0	0	0	0	Aves	Cracidae	Crax	Metazoa	Galliformes	Chordata	Crax alberti		Crax alberti		Crax_alberti	8.04051166038113	5.11079986711151	2.10412782465546	2.73760660888818	3.77498177400919	4.30420725109058	6.22526717291782	True	True	True	True	True	True	True	21.79024457	2.823980928
